Time	<x>	<p>	<xsq>	<psq>
42114.7	0	0	0	0
42115.7	0	0	0	0
42116.7	0	0	0	0
42117.7	0	0	0	0
42118.7	0	0	0	0
42119.7	0	0	0	0
42120.7	0	0	0	0
42121.7	0	0	0	0
42122.7	0	0	0	0
42123.7	0	0	0	0
42124.7	0	0	0	0
42125.7	0	0	0	0
42126.7	0	0	0	0
42127.7	0	0	0	0
42128.7	0	0	0	0
42129.7	0	0	0	0
42130.7	0	0	0	0
42131.7	0	0	0	0
42132.7	0	0	0	0
42133.7	0	0	0	0
42134.7	0	0	0	0
42135.7	0	0	0	0
42136.7	0	0	0	0
42137.7	0	0	0	0
42138.7	0	0	0	0
42139.7	0	0	0	0
42140.7	0	0	0	0
42141.7	0	0	0	0
42142.7	0	0	0	0
42143.7	0	0	0	0
42144.7	0	0	0	0
42145.7	0	0	0	0
42146.7	0	0	0	0
42147.7	0	0	0	0
42148.7	0	0	0	0
42149.7	0	0	0	0
42150.7	0	0	0	0
42151.7	0	0	0	0
42152.7	0	0	0	0
42153.7	0	0	0	0
42154.7	0	0	0	0
42155.7	0	0	0	0
42156.7	0	0	0	0
42157.7	0	0	0	0
42158.7	0	0	0	0
42159.7	0	0	0	0
42160.7	0	0	0	0
42161.7	0	0	0	0
42162.7	0	0	0	0
42163.7	0	0	0	0
42164.7	0	0	0	0
42165.7	0	0	0	0
42166.7	0	0	0	0
42167.7	0	0	0	0
42168.7	0	0	0	0
42169.7	0	0	0	0
42170.7	0	0	0	0
42171.7	0	0	0	0
42172.7	0	0	0	0
42173.7	0	0	0	0
42174.7	0	0	0	0
42175.7	0	0	0	0
42176.7	0	0	0	0
42177.7	0	0	0	0
42178.7	0	0	0	0
42179.7	0	0	0	0
42180.7	0	0	0	0
42181.7	0	0	0	0
42182.7	0	0	0	0
42183.7	0	0	0	0
42184.7	0	0	0	0
42185.7	0	0	0	0
42186.7	0	0	0	0
42187.7	0	0	0	0
42188.7	0	0	0	0
42189.7	0	0	0	0
42190.7	0	0	0	0
42191.7	0	0	0	0
42192.7	0	0	0	0
42193.7	0	0	0	0
42194.7	0	0	0	0
42195.7	0	0	0	0
42196.7	0	0	0	0
42197.7	0	0	0	0
42198.7	0	0	0	0
42199.7	0	0	0	0
42200.7	0	0	0	0
42201.7	0	0	0	0
42202.7	0	0	0	0
42203.7	0	0	0	0
42204.7	0	0	0	0
42205.7	0	0	0	0
42206.7	0	0	0	0
42207.7	0	0	0	0
42208.7	0	0	0	0
42209.7	0	0	0	0
42210.7	0	0	0	0
42211.7	0	0	0	0
42212.7	0	0	0	0
42213.7	0	0	0	0
42214.7	0	0	0	0
42215.7	0	0	0	0
42216.7	0	0	0	0
42217.7	0	0	0	0
42218.7	0	0	0	0
42219.7	0	0	0	0
42220.7	0	0	0	0
42221.7	0	0	0	0
42222.7	0	0	0	0
42223.7	0	0	0	0
42224.7	0	0	0	0
42225.7	0	0	0	0
42226.7	0	0	0	0
42227.7	0	0	0	0
42228.7	0	0	0	0
42229.7	0	0	0	0
42230.7	0	0	0	0
42231.7	0	0	0	0
42232.7	0	0	0	0
42233.7	0	0	0	0
42234.7	0	0	0	0
42235.7	0	0	0	0
42236.7	0	0	0	0
42237.7	0	0	0	0
42238.7	0	0	0	0
42239.7	0	0	0	0
42240.7	0	0	0	0
42241.7	0	0	0	0
42242.7	0	0	0	0
42243.7	0	0	0	0
42244.7	0	0	0	0
42245.7	0	0	0	0
42246.7	0	0	0	0
42247.7	0	0	0	0
42248.7	0	0	0	0
42249.7	0	0	0	0
42250.7	0	0	0	0
42251.7	0	0	0	0
42252.7	0	0	0	0
42253.7	0	0	0	0
42254.7	0	0	0	0
42255.7	0	0	0	0
42256.7	0	0	0	0
42257.7	0	0	0	0
42258.7	0	0	0	0
42259.7	0	0	0	0
42260.7	0	0	0	0
42261.7	0	0	0	0
42262.7	0	0	0	0
42263.7	0	0	0	0
42264.7	0	0	0	0
42265.7	0	0	0	0
42266.7	0	0	0	0
42267.7	0	0	0	0
42268.7	0	0	0	0
42269.7	0	0	0	0
42270.7	0	0	0	0
42271.7	0	0	0	0
42272.7	0	0	0	0
42273.7	0	0	0	0
42274.7	0	0	0	0
42275.7	0	0	0	0
42276.7	0	0	0	0
42277.7	0	0	0	0
42278.7	0	0	0	0
42279.7	0	0	0	0
42280.7	0	0	0	0
42281.7	0	0	0	0
42282.7	0	0	0	0
42283.7	0	0	0	0
42284.7	0	0	0	0
42285.7	0	0	0	0
42286.7	0	0	0	0
42287.7	0	0	0	0
42288.7	0	0	0	0
42289.7	0	0	0	0
42290.7	0	0	0	0
42291.7	0	0	0	0
42292.7	0	0	0	0
42293.7	0	0	0	0
42294.7	0	0	0	0
42295.7	0	0	0	0
42296.7	0	0	0	0
42297.7	0	0	0	0
42298.7	0	0	0	0
42299.7	0	0	0	0
42300.7	0	0	0	0
42301.7	0	0	0	0
42302.7	0	0	0	0
42303.7	0	0	0	0
42304.7	0	0	0	0
42305.7	0	0	0	0
42306.7	0	0	0	0
42307.7	0	0	0	0
42308.7	0	0	0	0
42309.7	0	0	0	0
42310.7	0	0	0	0
42311.7	0	0	0	0
42312.7	0	0	0	0
42313.7	0	0	0	0
42314.7	0	0	0	0
42315.7	0	0	0	0
42316.7	0	0	0	0
42317.7	0	0	0	0
42318.7	0	0	0	0
42319.7	0	0	0	0
42320.7	0	0	0	0
42321.7	0	0	0	0
42322.7	0	0	0	0
42323.7	0	0	0	0
42324.7	0	0	0	0
42325.7	0	0	0	0
42326.7	0	0	0	0
42327.7	0	0	0	0
42328.7	0	0	0	0
42329.7	0	0	0	0
42330.7	0	0	0	0
42331.7	0	0	0	0
42332.7	0	0	0	0
42333.7	0	0	0	0
42334.7	0	0	0	0
42335.7	0	0	0	0
42336.7	0	0	0	0
42337.7	0	0	0	0
42338.7	0	0	0	0
42339.7	0	0	0	0
42340.7	0	0	0	0
42341.7	0	0	0	0
42342.7	0	0	0	0
42343.7	0	0	0	0
42344.7	0	0	0	0
42345.7	0	0	0	0
42346.7	0	0	0	0
42347.7	0	0	0	0
42348.7	0	0	0	0
42349.7	0	0	0	0
42350.7	0	0	0	0
42351.7	0	0	0	0
42352.7	0	0	0	0
42353.7	0	0	0	0
42354.7	0	0	0	0
42355.7	0	0	0	0
42356.7	0	0	0	0
42357.7	0	0	0	0
42358.7	0	0	0	0
42359.7	0	0	0	0
42360.7	0	0	0	0
42361.7	0	0	0	0
42362.7	0	0	0	0
42363.7	0	0	0	0
42364.7	0	0	0	0
42365.7	0	0	0	0
42366.7	0	0	0	0
42367.7	0	0	0	0
42368.7	0	0	0	0
42369.7	0	0	0	0
42370.7	0	0	0	0
42371.7	0	0	0	0
42372.7	0	0	0	0
42373.7	0	0	0	0
42374.7	0	0	0	0
42375.7	0	0	0	0
42376.7	0	0	0	0
42377.7	0	0	0	0
42378.7	0	0	0	0
42379.7	0	0	0	0
42380.7	0	0	0	0
42381.7	0	0	0	0
42382.7	0	0	0	0
42383.7	0	0	0	0
42384.7	0	0	0	0
42385.7	0	0	0	0
42386.7	0	0	0	0
42387.7	0	0	0	0
42388.7	0	0	0	0
42389.7	0	0	0	0
42390.7	0	0	0	0
42391.7	0	0	0	0
42392.7	0	0	0	0
42393.7	0	0	0	0
42394.7	0	0	0	0
42395.7	0	0	0	0
42396.7	0	0	0	0
42397.7	0	0	0	0
42398.7	0	0	0	0
42399.7	0	0	0	0
42400.7	0	0	0	0
42401.7	0	0	0	0
42402.7	0	0	0	0
42403.7	0	0	0	0
42404.7	0	0	0	0
42405.7	0	0	0	0
42406.7	0	0	0	0
42407.7	0	0	0	0
42408.7	0	0	0	0
42409.7	0	0	0	0
42410.7	0	0	0	0
42411.7	0	0	0	0
42412.7	0	0	0	0
42413.7	0	0	0	0
42414.7	0	0	0	0
42415.7	0	0	0	0
42416.7	0	0	0	0
42417.7	0	0	0	0
42418.7	0	0	0	0
42419.7	0	0	0	0
42420.7	0	0	0	0
42421.7	0	0	0	0
42422.7	0	0	0	0
42423.7	0	0	0	0
42424.7	0	0	0	0
42425.7	0	0	0	0
42426.7	0	0	0	0
42427.7	0	0	0	0
42428.7	0	0	0	0
42429.7	0	0	0	0
42430.7	0	0	0	0
42431.7	0	0	0	0
42432.7	0	0	0	0
42433.7	0	0	0	0
42434.7	0	0	0	0
42435.7	0	0	0	0
42436.7	0	0	0	0
42437.7	0	0	0	0
42438.7	0	0	0	0
42439.7	0	0	0	0
42440.7	0	0	0	0
42441.7	0	0	0	0
42442.7	0	0	0	0
42443.7	0	0	0	0
42444.7	0	0	0	0
42445.7	0	0	0	0
42446.7	0	0	0	0
42447.7	0	0	0	0
42448.7	0	0	0	0
42449.7	0	0	0	0
42450.7	0	0	0	0
42451.7	0	0	0	0
42452.7	0	0	0	0
42453.7	0	0	0	0
42454.7	0	0	0	0
42455.7	0	0	0	0
42456.7	0	0	0	0
42457.7	0	0	0	0
42458.7	0	0	0	0
42459.7	0	0	0	0
42460.7	0	0	0	0
42461.7	0	0	0	0
42462.7	0	0	0	0
42463.7	0	0	0	0
42464.7	0	0	0	0
42465.7	0	0	0	0
42466.7	0	0	0	0
42467.7	0	0	0	0
42468.7	0	0	0	0
42469.7	0	0	0	0
42470.7	0	0	0	0
42471.7	0	0	0	0
42472.7	0	0	0	0
42473.7	0	0	0	0
42474.7	0	0	0	0
42475.7	0	0	0	0
42476.7	0	0	0	0
42477.7	0	0	0	0
42478.7	0	0	0	0
42479.7	0	0	0	0
42480.7	0	0	0	0
42481.7	0	0	0	0
42482.7	0	0	0	0
42483.7	0	0	0	0
42484.7	0	0	0	0
42485.7	0	0	0	0
42486.7	0	0	0	0
42487.7	0	0	0	0
42488.7	0	0	0	0
42489.7	0	0	0	0
42490.7	0	0	0	0
42491.7	0	0	0	0
42492.7	0	0	0	0
42493.7	0	0	0	0
42494.7	0	0	0	0
42495.7	0	0	0	0
42496.7	0	0	0	0
42497.7	0	0	0	0
42498.7	0	0	0	0
42499.7	0	0	0	0
42500.7	0	0	0	0
42501.7	0	0	0	0
42502.7	0	0	0	0
42503.7	0	0	0	0
42504.7	0	0	0	0
42505.7	0	0	0	0
42506.7	0	0	0	0
42507.7	0	0	0	0
42508.7	0	0	0	0
42509.7	0	0	0	0
42510.7	0	0	0	0
42511.7	0	0	0	0
42512.7	0	0	0	0
42513.7	0	0	0	0
42514.7	0	0	0	0
42515.7	0	0	0	0
42516.7	0	0	0	0
42517.7	0	0	0	0
42518.7	0	0	0	0
42519.7	0	0	0	0
42520.7	0	0	0	0
42521.7	0	0	0	0
42522.7	0	0	0	0
42523.7	0	0	0	0
42524.7	0	0	0	0
42525.7	0	0	0	0
42526.7	0	0	0	0
42527.7	0	0	0	0
42528.7	0	0	0	0
42529.7	0	0	0	0
42530.7	0	0	0	0
42531.7	0	0	0	0
42532.7	0	0	0	0
42533.7	0	0	0	0
42534.7	0	0	0	0
42535.7	0	0	0	0
42536.7	0	0	0	0
42537.7	0	0	0	0
42538.7	0	0	0	0
42539.7	0	0	0	0
42540.7	0	0	0	0
42541.7	0	0	0	0
42542.7	0	0	0	0
42543.7	0	0	0	0
42544.7	0	0	0	0
42545.7	0	0	0	0
42546.7	0	0	0	0
42547.7	0	0	0	0
42548.7	0	0	0	0
42549.7	0	0	0	0
42550.7	0	0	0	0
42551.7	0	0	0	0
42552.7	0	0	0	0
42553.7	0	0	0	0
42554.7	0	0	0	0
42555.7	0	0	0	0
42556.7	0	0	0	0
42557.7	0	0	0	0
42558.7	0	0	0	0
42559.7	0	0	0	0
42560.7	0	0	0	0
42561.7	0	0	0	0
42562.7	0	0	0	0
42563.7	0	0	0	0
42564.7	0	0	0	0
42565.7	0	0	0	0
42566.7	0	0	0	0
42567.7	0	0	0	0
42568.7	0	0	0	0
42569.7	0	0	0	0
42570.7	0	0	0	0
42571.7	0	0	0	0
42572.7	0	0	0	0
42573.7	0	0	0	0
42574.7	0	0	0	0
42575.7	0	0	0	0
42576.7	0	0	0	0
42577.7	0	0	0	0
42578.7	0	0	0	0
42579.7	0	0	0	0
42580.7	0	0	0	0
42581.7	0	0	0	0
42582.7	0	0	0	0
42583.7	0	0	0	0
42584.7	0	0	0	0
42585.7	0	0	0	0
42586.7	0	0	0	0
42587.7	0	0	0	0
42588.7	0	0	0	0
42589.7	0	0	0	0
42590.7	0	0	0	0
42591.7	0	0	0	0
42592.7	0	0	0	0
42593.7	0	0	0	0
42594.7	0	0	0	0
42595.7	0	0	0	0
42596.7	0	0	0	0
42597.7	0	0	0	0
42598.7	0	0	0	0
42599.7	0	0	0	0
42600.7	0	0	0	0
42601.7	0	0	0	0
42602.7	0	0	0	0
42603.7	0	0	0	0
42604.7	0	0	0	0
42605.7	0	0	0	0
42606.7	0	0	0	0
42607.7	0	0	0	0
42608.7	0	0	0	0
42609.7	0	0	0	0
42610.7	0	0	0	0
42611.7	0	0	0	0
42612.7	0	0	0	0
42613.7	0	0	0	0
42614.7	0	0	0	0
42615.7	0	0	0	0
42616.7	0	0	0	0
42617.7	0	0	0	0
42618.7	0	0	0	0
42619.7	0	0	0	0
42620.7	0	0	0	0
42621.7	0	0	0	0
42622.7	0	0	0	0
42623.7	0	0	0	0
42624.7	0	0	0	0
42625.7	0	0	0	0
42626.7	0	0	0	0
42627.7	0	0	0	0
42628.7	0	0	0	0
42629.7	0	0	0	0
42630.7	0	0	0	0
42631.7	0	0	0	0
42632.7	0	0	0	0
42633.7	0	0	0	0
42634.7	0	0	0	0
42635.7	0	0	0	0
42636.7	0	0	0	0
42637.7	0	0	0	0
42638.7	0	0	0	0
42639.7	0	0	0	0
42640.7	0	0	0	0
42641.7	0	0	0	0
42642.7	0	0	0	0
42643.7	0	0	0	0
42644.7	0	0	0	0
42645.7	0	0	0	0
42646.7	0	0	0	0
42647.7	0	0	0	0
42648.7	0	0	0	0
42649.7	0	0	0	0
42650.7	0	0	0	0
42651.7	0	0	0	0
42652.7	0	0	0	0
42653.7	0	0	0	0
42654.7	0	0	0	0
42655.7	0	0	0	0
42656.7	0	0	0	0
42657.7	0	0	0	0
42658.7	0	0	0	0
42659.7	0	0	0	0
42660.7	0	0	0	0
42661.7	0	0	0	0
42662.7	0	0	0	0
42663.7	0	0	0	0
42664.7	0	0	0	0
42665.7	0	0	0	0
42666.7	0	0	0	0
42667.7	0	0	0	0
42668.7	0	0	0	0
42669.7	0	0	0	0
42670.7	0	0	0	0
42671.7	0	0	0	0
42672.7	0	0	0	0
42673.7	0	0	0	0
42674.7	0	0	0	0
42675.7	0	0	0	0
42676.7	0	0	0	0
42677.7	0	0	0	0
42678.7	0	0	0	0
42679.7	0	0	0	0
42680.7	0	0	0	0
42681.7	0	0	0	0
42682.7	0	0	0	0
42683.7	0	0	0	0
42684.7	0	0	0	0
42685.7	0	0	0	0
42686.7	0	0	0	0
42687.7	0	0	0	0
42688.7	0	0	0	0
42689.7	0	0	0	0
42690.7	0	0	0	0
42691.7	0	0	0	0
42692.7	0	0	0	0
42693.7	0	0	0	0
42694.7	0	0	0	0
42695.7	0	0	0	0
42696.7	0	0	0	0
42697.7	0	0	0	0
42698.7	0	0	0	0
42699.7	0	0	0	0
42700.7	0	0	0	0
42701.7	0	0	0	0
42702.7	0	0	0	0
42703.7	0	0	0	0
42704.7	0	0	0	0
42705.7	0	0	0	0
42706.7	0	0	0	0
42707.7	0	0	0	0
42708.7	0	0	0	0
42709.7	0	0	0	0
42710.7	0	0	0	0
42711.7	0	0	0	0
42712.7	0	0	0	0
42713.7	0	0	0	0
42714.7	0	0	0	0
42715.7	0	0	0	0
42716.7	0	0	0	0
42717.7	0	0	0	0
42718.7	0	0	0	0
42719.7	0	0	0	0
42720.7	0	0	0	0
42721.7	0	0	0	0
42722.7	0	0	0	0
42723.7	0	0	0	0
42724.7	0	0	0	0
42725.7	0	0	0	0
42726.7	0	0	0	0
42727.7	0	0	0	0
42728.7	0	0	0	0
42729.7	0	0	0	0
42730.7	0	0	0	0
42731.7	0	0	0	0
42732.7	0	0	0	0
42733.7	0	0	0	0
42734.7	0	0	0	0
42735.7	0	0	0	0
42736.7	0	0	0	0
42737.7	0	0	0	0
42738.7	0	0	0	0
42739.7	0	0	0	0
42740.7	0	0	0	0
42741.7	0	0	0	0
42742.7	0	0	0	0
42743.7	0	0	0	0
42744.7	0	0	0	0
42745.7	0	0	0	0
42746.7	0	0	0	0
42747.7	0	0	0	0
42748.7	0	0	0	0
42749.7	0	0	0	0
42750.7	0	0	0	0
42751.7	0	0	0	0
42752.7	0	0	0	0
42753.7	0	0	0	0
42754.7	0	0	0	0
42755.7	0	0	0	0
42756.7	0	0	0	0
42757.7	0	0	0	0
42758.7	0	0	0	0
42759.7	0	0	0	0
42760.7	0	0	0	0
42761.7	0	0	0	0
42762.7	0	0	0	0
42763.7	0	0	0	0
42764.7	0	0	0	0
42765.7	0	0	0	0
42766.7	0	0	0	0
42767.7	0	0	0	0
42768.7	0	0	0	0
42769.7	0	0	0	0
42770.7	0	0	0	0
42771.7	0	0	0	0
42772.7	0	0	0	0
42773.7	0	0	0	0
42774.7	0	0	0	0
42775.7	0	0	0	0
42776.7	0	0	0	0
42777.7	0	0	0	0
42778.7	0	0	0	0
42779.7	0	0	0	0
42780.7	0	0	0	0
42781.7	0	0	0	0
42782.7	0	0	0	0
42783.7	0	0	0	0
42784.7	0	0	0	0
42785.7	0	0	0	0
42786.7	0	0	0	0
42787.7	0	0	0	0
42788.7	0	0	0	0
42789.7	0	0	0	0
42790.7	0	0	0	0
42791.7	0	0	0	0
42792.7	0	0	0	0
42793.7	0	0	0	0
42794.7	0	0	0	0
42795.7	0	0	0	0
42796.7	0	0	0	0
42797.7	0	0	0	0
42798.7	0	0	0	0
42799.7	0	0	0	0
42800.7	0	0	0	0
42801.7	0	0	0	0
42802.7	0	0	0	0
42803.7	0	0	0	0
42804.7	0	0	0	0
42805.7	0	0	0	0
42806.7	0	0	0	0
42807.7	0	0	0	0
42808.7	0	0	0	0
42809.7	0	0	0	0
42810.7	0	0	0	0
42811.7	0	0	0	0
42812.7	0	0	0	0
42813.7	0	0	0	0
42814.7	0	0	0	0
42815.7	0	0	0	0
42816.7	0	0	0	0
42817.7	0	0	0	0
42818.7	0	0	0	0
42819.7	0	0	0	0
42820.7	0	0	0	0
42821.7	0	0	0	0
42822.7	0	0	0	0
42823.7	0	0	0	0
42824.7	0	0	0	0
42825.7	0	0	0	0
42826.7	0	0	0	0
42827.7	0	0	0	0
42828.7	0	0	0	0
42829.7	0	0	0	0
42830.7	0	0	0	0
42831.7	0	0	0	0
42832.7	0	0	0	0
42833.7	0	0	0	0
42834.7	0	0	0	0
42835.7	0	0	0	0
42836.7	0	0	0	0
42837.7	0	0	0	0
42838.7	0	0	0	0
42839.7	0	0	0	0
42840.7	0	0	0	0
42841.7	0	0	0	0
42842.7	0	0	0	0
42843.7	0	0	0	0
42844.7	0	0	0	0
42845.7	0	0	0	0
42846.7	0	0	0	0
42847.7	0	0	0	0
42848.7	0	0	0	0
42849.7	0	0	0	0
42850.7	0	0	0	0
42851.7	0	0	0	0
42852.7	0	0	0	0
42853.7	0	0	0	0
42854.7	0	0	0	0
42855.7	0	0	0	0
42856.7	0	0	0	0
42857.7	0	0	0	0
42858.7	0	0	0	0
42859.7	0	0	0	0
42860.7	0	0	0	0
42861.7	0	0	0	0
42862.7	0	0	0	0
42863.7	0	0	0	0
42864.7	0	0	0	0
42865.7	0	0	0	0
42866.7	0	0	0	0
42867.7	0	0	0	0
42868.7	0	0	0	0
42869.7	0	0	0	0
42870.7	0	0	0	0
42871.7	0	0	0	0
42872.7	0	0	0	0
42873.7	0	0	0	0
42874.7	0	0	0	0
42875.7	0	0	0	0
42876.7	0	0	0	0
42877.7	0	0	0	0
42878.7	0	0	0	0
42879.7	0	0	0	0
42880.7	0	0	0	0
42881.7	0	0	0	0
42882.7	0	0	0	0
42883.7	0	0	0	0
42884.7	0	0	0	0
42885.7	0	0	0	0
42886.7	0	0	0	0
42887.7	0	0	0	0
42888.7	0	0	0	0
42889.7	0	0	0	0
42890.7	0	0	0	0
42891.7	0	0	0	0
42892.7	0	0	0	0
42893.7	0	0	0	0
42894.7	0	0	0	0
42895.7	0	0	0	0
42896.7	0	0	0	0
42897.7	0	0	0	0
42898.7	0	0	0	0
42899.7	0	0	0	0
42900.7	0	0	0	0
42901.7	0	0	0	0
42902.7	0	0	0	0
42903.7	0	0	0	0
42904.7	0	0	0	0
42905.7	0	0	0	0
42906.7	0	0	0	0
42907.7	0	0	0	0
42908.7	0	0	0	0
42909.7	0	0	0	0
42910.7	0	0	0	0
42911.7	0	0	0	0
42912.7	0	0	0	0
42913.7	0	0	0	0
42914.7	0	0	0	0
42915.7	0	0	0	0
42916.7	0	0	0	0
42917.7	0	0	0	0
42918.7	0	0	0	0
42919.7	0	0	0	0
42920.7	0	0	0	0
42921.7	0	0	0	0
42922.7	0	0	0	0
42923.7	0	0	0	0
42924.7	0	0	0	0
42925.7	0	0	0	0
42926.7	0	0	0	0
42927.7	0	0	0	0
42928.7	0	0	0	0
42929.7	0	0	0	0
42930.7	0	0	0	0
42931.7	0	0	0	0
42932.7	0	0	0	0
42933.7	0	0	0	0
42934.7	0	0	0	0
42935.7	0	0	0	0
42936.7	0	0	0	0
42937.7	0	0	0	0
42938.7	0	0	0	0
42939.7	0	0	0	0
42940.7	0	0	0	0
42941.7	0	0	0	0
42942.7	0	0	0	0
42943.7	0	0	0	0
42944.7	0	0	0	0
42945.7	0	0	0	0
42946.7	0	0	0	0
42947.7	0	0	0	0
42948.7	0	0	0	0
42949.7	0	0	0	0
42950.7	0	0	0	0
42951.7	0	0	0	0
42952.7	0	0	0	0
42953.7	0	0	0	0
42954.7	0	0	0	0
42955.7	0	0	0	0
42956.7	0	0	0	0
42957.7	0	0	0	0
42958.7	0	0	0	0
42959.7	0	0	0	0
42960.7	0	0	0	0
42961.7	0	0	0	0
42962.7	0	0	0	0
42963.7	0	0	0	0
42964.7	0	0	0	0
42965.7	0	0	0	0
42966.7	0	0	0	0
42967.7	0	0	0	0
42968.7	0	0	0	0
42969.7	0	0	0	0
42970.7	0	0	0	0
42971.7	0	0	0	0
42972.7	0	0	0	0
42973.7	0	0	0	0
42974.7	0	0	0	0
42975.7	0	0	0	0
42976.7	0	0	0	0
42977.7	0	0	0	0
42978.7	0	0	0	0
42979.7	0	0	0	0
42980.7	0	0	0	0
42981.7	0	0	0	0
42982.7	0	0	0	0
42983.7	0	0	0	0
42984.7	0	0	0	0
42985.7	0	0	0	0
42986.7	0	0	0	0
42987.7	0	0	0	0
42988.7	0	0	0	0
42989.7	0	0	0	0
42990.7	0	0	0	0
42991.7	0	0	0	0
42992.7	0	0	0	0
42993.7	0	0	0	0
42994.7	0	0	0	0
42995.7	0	0	0	0
42996.7	0	0	0	0
42997.7	0	0	0	0
42998.7	0	0	0	0
42999.7	0	0	0	0
43000.7	0	0	0	0
43001.7	0	0	0	0
43002.7	0	0	0	0
43003.7	0	0	0	0
43004.7	0	0	0	0
43005.7	0	0	0	0
43006.7	0	0	0	0
43007.7	0	0	0	0
43008.7	0	0	0	0
43009.7	0	0	0	0
43010.7	0	0	0	0
43011.7	0	0	0	0
43012.7	0	0	0	0
43013.7	0	0	0	0
43014.7	0	0	0	0
43015.7	0	0	0	0
43016.7	0	0	0	0
43017.7	0	0	0	0
43018.7	0	0	0	0
43019.7	0	0	0	0
43020.7	0	0	0	0
43021.7	0	0	0	0
43022.7	0	0	0	0
43023.7	0	0	0	0
43024.7	0	0	0	0
43025.7	0	0	0	0
43026.7	0	0	0	0
43027.7	0	0	0	0
43028.7	0	0	0	0
43029.7	0	0	0	0
43030.7	0	0	0	0
43031.7	0	0	0	0
43032.7	0	0	0	0
43033.7	0	0	0	0
43034.7	0	0	0	0
43035.7	0	0	0	0
43036.7	0	0	0	0
43037.7	0	0	0	0
43038.7	0	0	0	0
43039.7	0	0	0	0
43040.7	0	0	0	0
43041.7	0	0	0	0
43042.7	0	0	0	0
43043.7	0	0	0	0
43044.7	0	0	0	0
43045.7	0	0	0	0
43046.7	0	0	0	0
43047.7	0	0	0	0
43048.7	0	0	0	0
43049.7	0	0	0	0
43050.7	0	0	0	0
43051.7	0	0	0	0
43052.7	0	0	0	0
43053.7	0	0	0	0
43054.7	0	0	0	0
43055.7	0	0	0	0
43056.7	0	0	0	0
43057.7	0	0	0	0
43058.7	0	0	0	0
43059.7	0	0	0	0
43060.7	0	0	0	0
43061.7	0	0	0	0
43062.7	0	0	0	0
43063.7	0	0	0	0
43064.7	0	0	0	0
43065.7	0	0	0	0
43066.7	0	0	0	0
43067.7	0	0	0	0
43068.7	0	0	0	0
43069.7	0	0	0	0
43070.7	0	0	0	0
43071.7	0	0	0	0
43072.7	0	0	0	0
43073.7	0	0	0	0
43074.7	0	0	0	0
43075.7	0	0	0	0
43076.7	0	0	0	0
43077.7	0	0	0	0
43078.7	0	0	0	0
43079.7	0	0	0	0
43080.7	0	0	0	0
43081.7	0	0	0	0
43082.7	0	0	0	0
43083.7	0	0	0	0
43084.7	0	0	0	0
43085.7	0	0	0	0
43086.7	0	0	0	0
43087.7	0	0	0	0
43088.7	0	0	0	0
43089.7	0	0	0	0
43090.7	0	0	0	0
43091.7	0	0	0	0
43092.7	0	0	0	0
43093.7	0	0	0	0
43094.7	0	0	0	0
43095.7	0	0	0	0
43096.7	0	0	0	0
43097.7	0	0	0	0
43098.7	0	0	0	0
43099.7	0	0	0	0
43100.7	0	0	0	0
43101.7	0	0	0	0
43102.7	0	0	0	0
43103.7	0	0	0	0
43104.7	0	0	0	0
43105.7	0	0	0	0
43106.7	0	0	0	0
43107.7	0	0	0	0
43108.7	0	0	0	0
43109.7	0	0	0	0
43110.7	0	0	0	0
43111.7	0	0	0	0
43112.7	0	0	0	0
43113.7	0	0	0	0
43114.7	0	0	0	0
43115.7	0	0	0	0
43116.7	0	0	0	0
43117.7	0	0	0	0
43118.7	0	0	0	0
43119.7	0	0	0	0
43120.7	0	0	0	0
43121.7	0	0	0	0
43122.7	0	0	0	0
43123.7	0	0	0	0
43124.7	0	0	0	0
43125.7	0	0	0	0
43126.7	0	0	0	0
43127.7	0	0	0	0
43128.7	0	0	0	0
43129.7	0	0	0	0
43130.7	0	0	0	0
43131.7	0	0	0	0
43132.7	0	0	0	0
43133.7	0	0	0	0
43134.7	0	0	0	0
43135.7	0	0	0	0
43136.7	0	0	0	0
43137.7	0	0	0	0
43138.7	0	0	0	0
43139.7	0	0	0	0
43140.7	0	0	0	0
43141.7	0	0	0	0
43142.7	0	0	0	0
43143.7	0	0	0	0
43144.7	0	0	0	0
43145.7	0	0	0	0
43146.7	0	0	0	0
43147.7	0	0	0	0
43148.7	0	0	0	0
43149.7	0	0	0	0
43150.7	0	0	0	0
43151.7	0	0	0	0
43152.7	0	0	0	0
43153.7	0	0	0	0
43154.7	0	0	0	0
43155.7	0	0	0	0
43156.7	0	0	0	0
43157.7	0	0	0	0
43158.7	0	0	0	0
43159.7	0	0	0	0
43160.7	0	0	0	0
43161.7	0	0	0	0
43162.7	0	0	0	0
43163.7	0	0	0	0
43164.7	0	0	0	0
43165.7	0	0	0	0
43166.7	0	0	0	0
43167.7	0	0	0	0
43168.7	0	0	0	0
43169.7	0	0	0	0
43170.7	0	0	0	0
43171.7	0	0	0	0
43172.7	0	0	0	0
43173.7	0	0	0	0
43174.7	0	0	0	0
43175.7	0	0	0	0
43176.7	0	0	0	0
43177.7	0	0	0	0
43178.7	0	0	0	0
43179.7	0	0	0	0
43180.7	0	0	0	0
43181.7	0	0	0	0
43182.7	0	0	0	0
43183.7	0	0	0	0
43184.7	0	0	0	0
43185.7	0	0	0	0
43186.7	0	0	0	0
43187.7	0	0	0	0
43188.7	0	0	0	0
